USER_ID,SERVICE,SERVICESET_FLUX,ONLINE_FLUX_THISMONTH,ONLINE_FLUX_LASTMONTH,ONLINE_FLUX_TWOMONTHSAGO,ONLINE_DURATION_THISMONTH,ONLINE_DURATION_LASTMONTH,ONLINE_DURATION_TWOMONTHSAGO,CALL_DURATION_THISMONTH,CALL_DURATION_LASTMONTH,CALL_DURATION_TWOMONTHSAGO,NET_DURATION,LAST_RECHARGE_VALUE,TOTAL_RECHARGE_VALUE,TOTAL_RECHARGE_COUNT,TOTAL_OWE_COUNT,BALANCED,ONLINE_FLUX_NEXTMONTH
70525,4G,500,348.0,575.0,511.0,109.0,132.0,86.0,81.0,115.0,79.0,227.0,59.0,469.0,11.0,1.406924711057012,13.0,1013.0
52089,4G,500,751.0,376.0,669.0,154.0,99.0,78.0,107.0,98.0,124.0,192.0,82.0,605.0,10.0,-1.5297349120207975,33.0,1315.0
76112,3G,400,600.0,547.0,367.0,114.0,129.0,102.0,76.0,86.0,105.0,157.0,49.0,586.0,10.0,0.23191536159355058,71.0,1043.0
32221,4G,800,506.0,414.0,577.0,130.0,93.0,85.0,109.0,77.0,92.0,249.0,37.0,607.0,11.0,0.08556282225991863,75.0,1357.0
74841,2G,400,359.0,438.0,672.0,91.0,128.0,170.0,133.0,105.0,94.0,211.0,36.0,435.0,10.0,0.8603601998432536,61.0,1190.0
44459,2G,400,673.0,294.0,543.0,107.0,133.0,138.0,96.0,102.0,90.0,193.0,72.0,551.0,10.0,-0.1823435651919208,114.0,1200.0
77237,3G,400,630.0,664.0,424.0,116.0,147.0,116.0,106.0,113.0,70.0,174.0,43.0,458.0,12.0,-1.3315899794245534,92.0,1299.0
35435,2G,300,474.0,546.0,460.0,132.0,97.0,129.0,116.0,78.0,124.0,131.0,33.0,443.0,8.0,-1.253789732606794,69.0,1087.0
60661,2G,600,514.0,328.0,267.0,135.0,84.0,110.0,114.0,92.0,132.0,224.0,45.0,338.0,11.0,0.9097266671907425,33.0,1061.0
48004,2G,500,476.0,592.0,409.0,136.0,147.0,99.0,117.0,99.0,107.0,208.0,20.0,505.0,7.0,-1.0503878108619737,74.0,1250.0
69201,3G,500,675.0,425.0,520.0,136.0,116.0,109.0,85.0,99.0,93.0,144.0,42.0,432.0,10.0,-0.8940897755096472,52.0,1223.0
60227,3G,400,402.0,582.0,430.0,120.0,96.0,133.0,61.0,89.0,94.0,234.0,26.0,557.0,7.0,0.14529277561531895,45.0,1089.0
32756,4G,500,530.0,527.0,677.0,72.0,149.0,123.0,87.0,104.0,80.0,114.0,47.0,322.0,10.0,0.26312728111092837,47.0,1315.0
74400,2G,500,511.0,665.0,479.0,131.0,141.0,144.0,104.0,82.0,116.0,214.0,38.0,540.0,13.0,0.41282397866483295,66.0,1450.0
34952,2G,600,550.0,512.0,429.0,111.0,117.0,121.0,74.0,52.0,121.0,157.0,23.0,658.0,11.0,0.18092258337157807,48.0,1284.0
50940,2G,500,523.0,584.0,520.0,128.0,149.0,84.0,135.0,73.0,80.0,181.0,63.0,441.0,9.0,1.7753608217292227,82.0,1283.0
72567,4G,400,451.0,261.0,410.0,105.0,122.0,93.0,133.0,112.0,74.0,204.0,21.0,231.0,11.0,1.435430709843301,59.0,876.0
47623,2G,500,620.0,579.0,641.0,148.0,90.0,135.0,101.0,73.0,97.0,183.0,81.0,493.0,10.0,-0.9436645148100877,35.0,1292.0
44982,3G,400,428.0,526.0,432.0,135.0,138.0,135.0,115.0,107.0,139.0,189.0,35.0,224.0,7.0,0.17137452462943806,28.0,1064.0
76734,2G,500,333.0,463.0,619.0,122.0,108.0,130.0,126.0,84.0,112.0,190.0,69.0,632.0,15.0,0.3201727533435163,54.0,1223.0
36762,3G,600,321.0,412.0,366.0,142.0,133.0,149.0,133.0,100.0,109.0,123.0,74.0,461.0,12.0,-1.2395357818590644,33.0,1133.0
74769,3G,500,419.0,572.0,260.0,153.0,110.0,132.0,104.0,88.0,73.0,237.0,53.0,478.0,14.0,-0.5242815744929429,63.0,1027.0
78569,4G,500,557.0,133.0,617.0,96.0,123.0,143.0,112.0,93.0,101.0,161.0,38.0,455.0,5.0,-0.9535828306056078,25.0,1104.0
56134,3G,500,224.0,654.0,499.0,148.0,128.0,152.0,94.0,104.0,152.0,190.0,27.0,695.0,12.0,-0.1366349973197739,73.0,1140.0
71143,4G,500,536.0,488.0,505.0,131.0,121.0,115.0,108.0,128.0,91.0,140.0,39.0,302.0,7.0,-0.9417938864136934,60.0,1254.0
44449,2G,400,409.0,433.0,576.0,131.0,124.0,107.0,114.0,99.0,90.0,184.0,85.0,639.0,8.0,0.6613743787228483,63.0,1001.0
52914,3G,300,552.0,483.0,612.0,97.0,92.0,98.0,77.0,102.0,148.0,130.0,0.0,448.0,8.0,-0.09006155621425946,77.0,946.0
61788,2G,500,561.0,556.0,204.0,109.0,143.0,114.0,126.0,107.0,83.0,204.0,54.0,510.0,7.0,-0.8120398952882948,55.0,1324.0
44986,3G,500,616.0,647.0,594.0,132.0,74.0,126.0,91.0,145.0,112.0,197.0,60.0,483.0,9.0,-1.0522150051485124,49.0,1347.0
70852,2G,300,521.0,586.0,259.0,139.0,107.0,87.0,106.0,117.0,115.0,133.0,13.0,541.0,5.0,0.4565240210488688,72.0,946.0
34482,3G,600,550.0,555.0,432.0,79.0,134.0,161.0,91.0,78.0,108.0,163.0,11.0,520.0,14.0,-0.48812337221322605,34.0,1274.0
75808,3G,600,546.0,493.0,368.0,74.0,145.0,138.0,142.0,123.0,92.0,146.0,59.0,359.0,7.0,-0.36571850781669685,48.0,1230.0
41435,2G,600,417.0,666.0,401.0,94.0,107.0,129.0,85.0,100.0,81.0,190.0,33.0,563.0,8.0,-1.5830095270952098,31.0,1195.0
40662,2G,400,428.0,624.0,718.0,149.0,128.0,134.0,99.0,86.0,102.0,164.0,65.0,514.0,7.0,0.43795839101009726,38.0,1403.0
55436,4G,600,391.0,524.0,667.0,130.0,134.0,103.0,74.0,101.0,103.0,179.0,54.0,584.0,3.0,0.25621010988737725,60.0,1278.0
43723,4G,700,487.0,495.0,691.0,119.0,125.0,121.0,45.0,75.0,92.0,203.0,68.0,593.0,6.0,-1.4861162181457062,7.0,1437.0
70548,3G,600,742.0,468.0,430.0,108.0,104.0,150.0,78.0,104.0,111.0,129.0,33.0,622.0,6.0,-0.31916006734104724,29.0,1484.0
44917,2G,600,456.0,520.0,664.0,120.0,100.0,109.0,139.0,115.0,100.0,147.0,81.0,487.0,7.0,-1.678113582070084,68.0,1302.0
34786,4G,500,535.0,407.0,594.0,61.0,135.0,101.0,112.0,108.0,117.0,215.0,33.0,492.0,9.0,0.2813754027123159,75.0,1090.0
46464,2G,500,318.0,327.0,679.0,138.0,159.0,122.0,104.0,104.0,56.0,129.0,70.0,482.0,12.0,0.4805843948827039,55.0,1154.0
60404,4G,500,380.0,542.0,448.0,107.0,97.0,120.0,102.0,96.0,99.0,180.0,35.0,364.0,7.0,-0.9096070494049384,63.0,1040.0
70678,2G,500,492.0,448.0,684.0,110.0,116.0,146.0,99.0,117.0,96.0,131.0,45.0,402.0,7.0,-0.10556382944100495,19.0,1178.0
33664,2G,400,686.0,344.0,542.0,146.0,111.0,119.0,143.0,101.0,129.0,254.0,56.0,566.0,5.0,-2.3343401513797457,75.0,1224.0
46209,2G,500,493.0,535.0,350.0,99.0,151.0,148.0,69.0,99.0,104.0,224.0,58.0,571.0,9.0,1.1929293165697596,0.0,1289.0
64008,4G,400,483.0,529.0,579.0,97.0,119.0,110.0,96.0,102.0,60.0,170.0,56.0,608.0,10.0,-0.5280540441078925,38.0,1193.0
40561,2G,500,616.0,571.0,514.0,124.0,99.0,170.0,81.0,123.0,52.0,173.0,4.0,442.0,9.0,-0.9547059870744962,81.0,1407.0
75266,2G,500,649.0,578.0,331.0,119.0,118.0,110.0,109.0,112.0,122.0,176.0,8.0,533.0,12.0,1.0590472010935115,28.0,1305.0
77872,2G,400,506.0,307.0,343.0,84.0,126.0,158.0,97.0,154.0,125.0,130.0,85.0,331.0,11.0,0.05786315679190827,0.0,974.0
39985,3G,500,544.0,496.0,731.0,176.0,97.0,102.0,124.0,113.0,95.0,160.0,36.0,364.0,11.0,0.7606158203427545,44.0,1344.0
56376,3G,400,487.0,563.0,501.0,139.0,82.0,137.0,74.0,122.0,103.0,210.0,55.0,595.0,11.0,0.46950485146245796,79.0,1109.0
55679,3G,600,499.0,366.0,459.0,105.0,126.0,148.0,134.0,80.0,95.0,185.0,27.0,472.0,5.0,-0.18525330814941673,65.0,1247.0
36213,4G,500,428.0,337.0,350.0,124.0,133.0,134.0,85.0,66.0,86.0,185.0,71.0,453.0,10.0,2.0000430137298197,38.0,1122.0
49106,2G,600,489.0,350.0,233.0,101.0,141.0,133.0,115.0,105.0,114.0,187.0,74.0,446.0,9.0,1.316663718429749,50.0,1183.0
74066,2G,400,312.0,334.0,591.0,141.0,84.0,131.0,129.0,66.0,130.0,157.0,55.0,348.0,14.0,-0.41528688516731344,42.0,1000.0
68531,4G,500,281.0,305.0,457.0,128.0,105.0,97.0,87.0,120.0,81.0,109.0,29.0,643.0,6.0,1.614885247493755,64.0,977.0
59469,2G,600,335.0,438.0,450.0,92.0,79.0,153.0,81.0,104.0,74.0,192.0,47.0,575.0,12.0,-0.3856492058297403,29.0,1046.0
50860,4G,400,519.0,396.0,593.0,120.0,160.0,141.0,105.0,76.0,92.0,136.0,82.0,357.0,8.0,-0.14054680200847083,36.0,1193.0
49152,3G,600,411.0,582.0,747.0,124.0,164.0,142.0,101.0,125.0,63.0,181.0,44.0,496.0,9.0,0.19816785993236977,44.0,1482.0
69173,2G,400,664.0,523.0,338.0,130.0,103.0,162.0,119.0,72.0,93.0,247.0,0.0,498.0,15.0,0.32342677506707046,27.0,1283.0
36053,2G,400,566.0,567.0,339.0,105.0,110.0,97.0,93.0,72.0,116.0,151.0,50.0,637.0,12.0,-0.28043835082541707,67.0,1054.0
37392,2G,400,365.0,335.0,527.0,143.0,122.0,98.0,132.0,100.0,49.0,173.0,62.0,565.0,10.0,-0.40879036727348034,0.0,1106.0
78183,3G,400,435.0,565.0,414.0,124.0,100.0,97.0,94.0,131.0,96.0,199.0,37.0,451.0,7.0,-0.6938635996589755,34.0,1060.0
50496,4G,700,435.0,478.0,395.0,119.0,118.0,147.0,96.0,76.0,117.0,175.0,66.0,667.0,10.0,0.9231903757115724,27.0,1350.0
32365,4G,700,569.0,551.0,560.0,127.0,147.0,112.0,75.0,133.0,136.0,196.0,35.0,700.0,13.0,0.35204585487839596,62.0,1537.0
59980,4G,400,570.0,497.0,354.0,108.0,107.0,91.0,98.0,105.0,88.0,265.0,56.0,845.0,5.0,0.8158385539457481,45.0,1058.0
42433,2G,400,296.0,403.0,424.0,152.0,99.0,112.0,74.0,91.0,126.0,241.0,53.0,594.0,6.0,1.2524911566309591,19.0,893.0
50997,2G,500,343.0,434.0,404.0,157.0,93.0,85.0,71.0,119.0,58.0,188.0,71.0,505.0,6.0,0.08266215799718375,89.0,1019.0
59181,4G,500,392.0,369.0,559.0,133.0,116.0,142.0,111.0,124.0,85.0,225.0,24.0,499.0,14.0,1.0096193271893583,70.0,1145.0
77253,4G,500,722.0,569.0,460.0,136.0,87.0,127.0,112.0,111.0,76.0,161.0,26.0,619.0,10.0,0.18602890148164183,13.0,1438.0
47461,3G,300,401.0,552.0,169.0,118.0,100.0,103.0,123.0,77.0,65.0,149.0,100.0,661.0,5.0,0.5968169309981941,31.0,836.0
57812,3G,500,505.0,669.0,535.0,126.0,71.0,109.0,124.0,76.0,91.0,254.0,75.0,557.0,5.0,1.7847978901152315,29.0,1214.0
60920,3G,800,372.0,295.0,423.0,89.0,135.0,88.0,98.0,120.0,83.0,128.0,79.0,519.0,8.0,1.5450185879995648,46.0,1193.0
67727,4G,700,275.0,576.0,496.0,132.0,123.0,127.0,68.0,89.0,84.0,168.0,64.0,345.0,17.0,-1.150417674465015,9.0,1223.0
54856,2G,600,595.0,437.0,414.0,101.0,165.0,140.0,96.0,87.0,92.0,272.0,74.0,625.0,7.0,0.5007062189688296,49.0,1355.0
79401,4G,600,718.0,500.0,455.0,119.0,110.0,108.0,122.0,57.0,97.0,225.0,31.0,712.0,8.0,-0.4904845084300009,42.0,1276.0
50587,4G,500,545.0,532.0,381.0,132.0,112.0,92.0,79.0,106.0,152.0,203.0,7.0,510.0,13.0,0.7561059035903709,17.0,1096.0
45538,2G,700,376.0,484.0,640.0,150.0,65.0,120.0,78.0,112.0,83.0,216.0,90.0,490.0,12.0,0.1801599425885224,89.0,1154.0
55935,4G,500,391.0,372.0,633.0,111.0,84.0,126.0,95.0,102.0,87.0,172.0,32.0,552.0,6.0,0.08593882153337812,68.0,1071.0
55447,2G,600,481.0,296.0,463.0,88.0,98.0,148.0,116.0,77.0,86.0,258.0,41.0,531.0,8.0,-0.4362142510550452,70.0,1119.0
32236,2G,400,374.0,575.0,611.0,130.0,119.0,122.0,111.0,75.0,90.0,167.0,60.0,584.0,10.0,0.39367737474552966,13.0,1151.0
67802,4G,600,232.0,357.0,453.0,141.0,84.0,114.0,94.0,99.0,94.0,220.0,96.0,535.0,15.0,-0.7912242753759828,1.0,977.0
73355,4G,500,443.0,515.0,287.0,89.0,95.0,126.0,107.0,83.0,94.0,212.0,74.0,395.0,14.0,0.7703848480801702,72.0,1030.0
49313,3G,500,342.0,528.0,577.0,91.0,111.0,96.0,92.0,106.0,141.0,190.0,59.0,484.0,9.0,1.2494564290594659,71.0,1035.0
67902,3G,400,470.0,522.0,467.0,90.0,162.0,112.0,81.0,98.0,119.0,152.0,55.0,468.0,6.0,-0.11441301067626704,0.0,1186.0
49441,2G,400,457.0,460.0,255.0,126.0,99.0,112.0,136.0,105.0,70.0,140.0,68.0,437.0,11.0,0.0118508886104895,24.0,888.0
52413,3G,300,432.0,452.0,533.0,156.0,149.0,77.0,108.0,82.0,107.0,306.0,65.0,561.0,9.0,1.3966889630859138,31.0,1103.0
74815,3G,500,581.0,551.0,669.0,148.0,97.0,122.0,123.0,105.0,94.0,146.0,60.0,397.0,9.0,0.523877482399671,52.0,1405.0
30777,3G,700,381.0,321.0,636.0,154.0,127.0,123.0,67.0,110.0,138.0,220.0,53.0,635.0,13.0,-0.3501880653060251,65.0,1343.0
72351,2G,300,624.0,650.0,519.0,135.0,80.0,141.0,110.0,86.0,99.0,181.0,48.0,498.0,9.0,0.2983014839835526,54.0,1149.0
50981,3G,500,440.0,496.0,379.0,104.0,154.0,162.0,70.0,116.0,113.0,203.0,44.0,391.0,13.0,0.780379830400868,64.0,1143.0
66478,3G,600,524.0,460.0,496.0,112.0,123.0,149.0,76.0,78.0,78.0,233.0,61.0,399.0,10.0,0.7854007094460074,48.0,1238.0
41589,3G,400,536.0,506.0,441.0,113.0,120.0,158.0,151.0,90.0,65.0,229.0,61.0,404.0,8.0,0.19412162421897106,31.0,1142.0
43837,4G,500,430.0,428.0,614.0,157.0,122.0,91.0,132.0,110.0,102.0,140.0,44.0,492.0,7.0,-0.34494017384758496,82.0,1292.0
77085,2G,600,322.0,168.0,521.0,87.0,117.0,141.0,102.0,120.0,80.0,181.0,36.0,553.0,10.0,0.36110928011759624,43.0,971.0
73978,4G,400,524.0,324.0,442.0,88.0,143.0,124.0,139.0,108.0,125.0,169.0,47.0,371.0,10.0,0.6924837663239124,59.0,1163.0
44779,3G,500,367.0,519.0,627.0,147.0,85.0,114.0,95.0,69.0,108.0,246.0,69.0,448.0,8.0,-0.38621133619590253,30.0,1206.0
38996,4G,500,543.0,516.0,592.0,106.0,144.0,113.0,77.0,88.0,67.0,175.0,15.0,481.0,9.0,0.43498833636373585,73.0,1286.0
60570,4G,500,515.0,535.0,571.0,138.0,136.0,104.0,122.0,103.0,95.0,159.0,29.0,414.0,10.0,1.0508952099872741,52.0,1291.0
59165,2G,400,480.0,692.0,849.0,138.0,109.0,147.0,120.0,76.0,138.0,169.0,81.0,455.0,12.0,0.6688754854034108,51.0,1466.0
46199,3G,600,668.0,562.0,360.0,113.0,116.0,99.0,109.0,97.0,108.0,201.0,37.0,513.0,9.0,-0.8349550670111925,55.0,1403.0
54250,4G,600,595.0,592.0,398.0,162.0,127.0,111.0,86.0,68.0,95.0,189.0,73.0,637.0,10.0,2.2199824720729406,57.0,1362.0
31377,3G,500,587.0,470.0,516.0,111.0,131.0,89.0,92.0,100.0,83.0,143.0,65.0,483.0,6.0,1.4293484050975926,57.0,1256.0
56381,3G,500,515.0,567.0,439.0,113.0,82.0,153.0,110.0,109.0,87.0,115.0,38.0,493.0,14.0,-0.4252174629121287,31.0,1218.0
63109,2G,400,375.0,485.0,393.0,138.0,103.0,150.0,93.0,84.0,95.0,235.0,43.0,409.0,10.0,0.6892175431105209,52.0,1104.0
43575,3G,500,505.0,377.0,428.0,119.0,128.0,93.0,116.0,93.0,77.0,191.0,66.0,503.0,9.0,-0.6959834780122618,46.0,1135.0
50338,3G,500,372.0,496.0,398.0,86.0,147.0,115.0,118.0,63.0,118.0,212.0,69.0,427.0,13.0,0.7213954074430126,72.0,1098.0
74056,3G,700,799.0,455.0,475.0,106.0,171.0,82.0,101.0,113.0,87.0,191.0,21.0,450.0,8.0,0.5745695828992498,15.0,1447.0
55645,4G,300,514.0,561.0,534.0,99.0,122.0,114.0,75.0,92.0,111.0,168.0,43.0,342.0,7.0,0.7883534392646568,31.0,1076.0
66758,2G,500,497.0,560.0,419.0,98.0,108.0,136.0,104.0,110.0,107.0,182.0,55.0,353.0,2.0,0.8268603397318935,26.0,1208.0
51997,3G,400,508.0,596.0,614.0,126.0,151.0,141.0,85.0,89.0,100.0,174.0,61.0,531.0,11.0,0.7072183069053224,66.0,1260.0
39302,4G,700,568.0,778.0,355.0,131.0,72.0,139.0,120.0,128.0,113.0,132.0,78.0,399.0,9.0,-0.880324003330808,35.0,1497.0
64268,2G,300,693.0,508.0,501.0,126.0,68.0,154.0,114.0,99.0,100.0,197.0,67.0,330.0,7.0,-2.53417876858678,52.0,1191.0
52993,2G,500,465.0,444.0,553.0,145.0,91.0,110.0,107.0,91.0,56.0,163.0,86.0,464.0,10.0,0.6219874212697748,68.0,1216.0
42965,2G,400,712.0,452.0,615.0,138.0,150.0,110.0,111.0,65.0,103.0,180.0,74.0,570.0,12.0,-0.37543877132448855,56.0,1314.0
67450,4G,300,732.0,546.0,464.0,135.0,144.0,107.0,83.0,122.0,131.0,151.0,62.0,683.0,5.0,0.3509656440070129,76.0,1270.0
68066,3G,600,425.0,337.0,317.0,154.0,97.0,135.0,104.0,59.0,98.0,192.0,54.0,395.0,11.0,-1.0033666009475186,40.0,1146.0
34743,3G,500,445.0,704.0,398.0,133.0,146.0,87.0,128.0,96.0,74.0,171.0,64.0,493.0,12.0,-0.4717823481133948,45.0,1256.0
55754,3G,500,609.0,443.0,571.0,134.0,159.0,165.0,74.0,65.0,140.0,157.0,82.0,319.0,8.0,0.37464027793108556,39.0,1489.0
40301,3G,600,427.0,646.0,545.0,136.0,122.0,112.0,133.0,103.0,95.0,187.0,60.0,591.0,5.0,-1.4523075050305436,102.0,1333.0
63079,4G,400,620.0,383.0,432.0,116.0,131.0,79.0,109.0,89.0,107.0,183.0,55.0,493.0,11.0,-0.2079505519866774,41.0,1112.0
45658,2G,700,486.0,583.0,539.0,104.0,127.0,116.0,89.0,101.0,111.0,169.0,78.0,486.0,11.0,0.8828881174744548,58.0,1382.0
37666,2G,800,591.0,366.0,415.0,114.0,125.0,74.0,78.0,134.0,105.0,202.0,65.0,520.0,10.0,0.0706222276988384,52.0,1271.0
72503,2G,600,341.0,329.0,359.0,148.0,91.0,92.0,89.0,116.0,91.0,215.0,36.0,491.0,12.0,-0.5260843921894741,6.0,916.0
74129,2G,600,622.0,590.0,606.0,118.0,128.0,126.0,82.0,78.0,91.0,186.0,86.0,523.0,12.0,0.48093942926641275,75.0,1536.0
67560,4G,400,486.0,586.0,501.0,137.0,135.0,84.0,108.0,106.0,75.0,198.0,58.0,498.0,9.0,1.026193250301154,0.0,1164.0
43697,3G,400,598.0,523.0,490.0,137.0,128.0,124.0,106.0,117.0,83.0,219.0,43.0,690.0,7.0,0.691195059365727,30.0,1224.0
33083,3G,300,220.0,242.0,451.0,149.0,129.0,94.0,118.0,87.0,137.0,152.0,58.0,567.0,10.0,-1.4885062092197987,16.0,705.0
64967,2G,500,434.0,617.0,602.0,122.0,105.0,126.0,123.0,108.0,84.0,214.0,60.0,320.0,11.0,0.551414294648286,0.0,1274.0
67735,3G,500,403.0,514.0,691.0,98.0,129.0,137.0,104.0,74.0,72.0,153.0,23.0,529.0,10.0,-0.7169026366074048,25.0,1280.0
72982,3G,700,561.0,373.0,452.0,117.0,92.0,130.0,113.0,116.0,111.0,122.0,39.0,544.0,13.0,0.3569287782597616,62.0,1219.0
58617,3G,400,545.0,633.0,552.0,113.0,62.0,61.0,87.0,99.0,43.0,191.0,76.0,610.0,5.0,0.6037099996495641,83.0,1051.0
60244,3G,600,420.0,446.0,521.0,149.0,112.0,120.0,99.0,75.0,85.0,148.0,42.0,590.0,9.0,0.03704035896320668,41.0,1264.0
75520,2G,400,624.0,590.0,352.0,109.0,93.0,96.0,73.0,94.0,47.0,191.0,76.0,519.0,14.0,-1.1064574108848737,66.0,1106.0
65625,4G,500,542.0,572.0,475.0,130.0,96.0,78.0,138.0,108.0,94.0,183.0,20.0,272.0,9.0,-0.22731228575750037,44.0,1245.0
49355,3G,400,357.0,568.0,933.0,121.0,131.0,144.0,95.0,71.0,95.0,252.0,57.0,422.0,10.0,-0.30339697916002545,28.0,1245.0
40771,4G,500,670.0,294.0,261.0,125.0,121.0,106.0,107.0,73.0,117.0,203.0,30.0,393.0,12.0,0.8526297968826724,65.0,1041.0
43346,4G,500,514.0,639.0,672.0,119.0,139.0,114.0,88.0,83.0,89.0,140.0,84.0,661.0,7.0,0.5107986247088321,65.0,1423.0
30447,3G,500,397.0,511.0,462.0,129.0,163.0,125.0,104.0,108.0,91.0,191.0,103.0,398.0,6.0,-0.3987961484158722,52.0,1196.0
67012,4G,300,250.0,544.0,267.0,77.0,75.0,140.0,112.0,95.0,98.0,113.0,26.0,517.0,11.0,0.7563379661999712,17.0,722.0
74966,2G,300,335.0,532.0,401.0,108.0,141.0,152.0,97.0,93.0,127.0,255.0,99.0,405.0,11.0,-1.832890637618524,33.0,1004.0
64112,4G,500,390.0,669.0,431.0,105.0,127.0,118.0,112.0,120.0,90.0,290.0,42.0,326.0,5.0,1.0797972420710913,51.0,1197.0
31981,3G,500,578.0,358.0,428.0,139.0,123.0,110.0,87.0,133.0,92.0,197.0,60.0,488.0,9.0,-0.34509940288977053,51.0,1187.0
30655,2G,300,626.0,567.0,396.0,100.0,118.0,112.0,89.0,101.0,101.0,203.0,40.0,503.0,7.0,-1.3513555650407068,59.0,1073.0
77955,3G,400,464.0,892.0,680.0,122.0,119.0,72.0,110.0,102.0,114.0,125.0,48.0,520.0,7.0,1.8069896134158665,19.0,1309.0
75365,3G,500,511.0,376.0,685.0,117.0,131.0,135.0,136.0,104.0,107.0,130.0,51.0,565.0,10.0,0.39572688633787445,73.0,1314.0
56351,2G,500,475.0,570.0,466.0,132.0,107.0,102.0,136.0,93.0,91.0,173.0,16.0,619.0,6.0,0.5484179977784387,37.0,1211.0
79504,4G,500,534.0,472.0,482.0,84.0,108.0,85.0,90.0,72.0,83.0,130.0,30.0,560.0,6.0,-0.26326198897708436,72.0,1120.0
48261,4G,300,378.0,436.0,540.0,79.0,149.0,114.0,116.0,94.0,95.0,184.0,40.0,546.0,1.0,-1.0203944471977866,49.0,945.0
62826,4G,600,551.0,814.0,475.0,118.0,108.0,130.0,120.0,111.0,89.0,210.0,37.0,589.0,12.0,0.9085280501420022,39.0,1432.0
60123,4G,400,534.0,467.0,356.0,80.0,133.0,121.0,82.0,100.0,82.0,190.0,35.0,401.0,15.0,-0.5534064671122246,90.0,1020.0
78660,2G,600,414.0,407.0,451.0,122.0,118.0,105.0,127.0,125.0,123.0,213.0,32.0,779.0,11.0,-1.3019076048192457,80.0,1190.0
63692,4G,600,244.0,541.0,471.0,87.0,118.0,131.0,92.0,101.0,66.0,133.0,71.0,557.0,13.0,-1.8919971444248929,27.0,1140.0
60309,3G,300,368.0,500.0,401.0,131.0,175.0,91.0,80.0,88.0,130.0,169.0,64.0,606.0,8.0,0.39793332388652064,97.0,967.0
36961,4G,600,523.0,678.0,398.0,140.0,145.0,124.0,110.0,56.0,61.0,217.0,53.0,573.0,9.0,-1.3074589913586232,47.0,1387.0
65460,4G,700,517.0,586.0,314.0,117.0,100.0,146.0,116.0,105.0,107.0,154.0,20.0,755.0,14.0,-0.7351671807369975,87.0,1374.0
57719,4G,500,501.0,519.0,389.0,76.0,91.0,127.0,102.0,89.0,117.0,224.0,58.0,499.0,8.0,-0.6277527013396781,29.0,1047.0
69229,3G,600,387.0,649.0,685.0,130.0,140.0,144.0,101.0,100.0,78.0,140.0,59.0,550.0,16.0,-1.0324871301740803,59.0,1533.0
50504,2G,400,652.0,353.0,354.0,80.0,163.0,122.0,117.0,134.0,103.0,129.0,38.0,352.0,9.0,-0.6585705247695326,61.0,1143.0
43481,2G,600,546.0,584.0,547.0,121.0,134.0,124.0,54.0,82.0,108.0,139.0,40.0,500.0,6.0,-1.2438295140919027,60.0,1321.0
59930,2G,400,588.0,505.0,745.0,110.0,77.0,126.0,109.0,96.0,86.0,180.0,47.0,548.0,10.0,-0.21914043936970978,36.0,1163.0
31046,2G,400,485.0,339.0,368.0,134.0,127.0,111.0,106.0,73.0,124.0,180.0,75.0,520.0,9.0,1.1656702022956802,9.0,969.0
62538,2G,400,296.0,640.0,399.0,117.0,132.0,105.0,102.0,163.0,128.0,236.0,23.0,616.0,9.0,0.006473407190479617,75.0,1022.0
79681,4G,700,470.0,629.0,478.0,125.0,143.0,109.0,88.0,86.0,81.0,123.0,16.0,415.0,5.0,0.40840984125654606,29.0,1326.0
53218,3G,500,534.0,354.0,569.0,125.0,124.0,70.0,111.0,75.0,136.0,226.0,15.0,656.0,8.0,0.9373846774590899,71.0,1135.0
59336,4G,400,535.0,422.0,411.0,124.0,137.0,162.0,117.0,73.0,102.0,183.0,72.0,447.0,12.0,0.010791244574074123,25.0,1144.0
62807,4G,500,454.0,486.0,601.0,118.0,100.0,147.0,109.0,62.0,73.0,163.0,86.0,544.0,10.0,1.366119775881615,75.0,1235.0
67250,4G,400,525.0,527.0,469.0,69.0,125.0,131.0,120.0,90.0,105.0,296.0,24.0,476.0,8.0,0.36593915939945454,37.0,1077.0
61687,2G,600,509.0,470.0,658.0,123.0,75.0,128.0,73.0,98.0,94.0,252.0,30.0,665.0,9.0,-0.7904432514336218,27.0,1392.0
57006,4G,600,261.0,311.0,558.0,151.0,117.0,162.0,75.0,106.0,100.0,174.0,43.0,509.0,7.0,-2.2316687304883693,25.0,1146.0
38234,2G,500,616.0,417.0,293.0,143.0,134.0,133.0,114.0,107.0,106.0,202.0,42.0,342.0,9.0,-0.03499279119868722,13.0,1237.0
38820,2G,400,634.0,371.0,397.0,98.0,136.0,89.0,81.0,95.0,108.0,81.0,52.0,681.0,9.0,-0.45482952699626017,58.0,1043.0
55849,2G,600,405.0,274.0,520.0,89.0,162.0,133.0,89.0,95.0,105.0,210.0,26.0,552.0,5.0,-0.6112142094214155,94.0,1122.0
52672,3G,400,503.0,617.0,350.0,122.0,125.0,118.0,53.0,129.0,45.0,232.0,61.0,515.0,11.0,-0.30856302339101216,41.0,1108.0
33070,4G,300,266.0,483.0,454.0,153.0,99.0,94.0,133.0,76.0,110.0,168.0,66.0,683.0,12.0,-0.12629564133947213,53.0,859.0
57064,3G,500,360.0,340.0,626.0,120.0,110.0,115.0,77.0,85.0,92.0,231.0,123.0,363.0,8.0,-0.7024271727115206,64.0,1079.0
