USER_ID,LOCATION,AGE,CAREER,DATE,LAST_RECHARGE_VALUE,TOTAL_RECHARGE_VALUE,TOTAL_RECHARGE_COUNT,BALANCED,SERVICE_KIND,CALL_DURATION,CALLED_DURATION,IN_PACKAGE_FLUX,OUT_PACKAGE_FLUX,MONTHLY_ONLINE_DURATION,NET_DURATION
48096,570,43,CHEF,2017-09-24 06:46:48,93.0,422.0,8.0,69.0,3G,67.0,85.0,368.0,10.0,56.0,186.0
51198,580,25,TEACHER,2015-02-09 18:23:53,70.0,582.0,3.0,64.0,4G,78.0,101.0,381.0,3.0,95.0,137.0
48567,576,59,CLERK,2016-11-14 11:09:07,36.0,676.0,8.0,44.0,4G,73.0,79.0,380.0,19.0,61.0,162.0
46693,571,20,ENGINEER,2017-07-26 16:22:05,102.0,353.0,11.0,62.0,4G,122.0,82.0,397.0,135.0,128.0,122.0
52252,576,35,TEXI DRIVER,2017-01-26 01:22:13,60.0,514.0,12.0,69.0,2G,122.0,84.0,385.0,16.0,86.0,253.0
43228,577,20,TEACHER,2017-08-27 17:11:09,73.0,656.0,12.0,68.0,3G,79.0,100.0,386.0,105.0,99.0,142.0
51531,571,37,ENGINEER,2017-01-28 05:57:26,0.0,514.0,13.0,47.0,4G,72.0,88.0,389.0,64.0,133.0,187.0
44702,573,46,IT_EMPLOEE,2015-10-07 21:31:06,46.0,572.0,9.0,46.0,2G,68.0,91.0,380.0,24.0,61.0,224.0
41561,578,25,ACCOUNTANT,2017-09-10 16:35:51,0.0,451.0,12.0,70.0,4G,123.0,142.0,398.0,113.0,146.0,139.0
41667,576,27,ACCOUNTANT,2016-09-10 07:33:29,60.0,618.0,9.0,46.0,4G,87.0,77.0,387.0,19.0,73.0,213.0
40201,576,37,NURSE,2017-03-28 09:20:20,57.0,530.0,7.0,75.0,3G,113.0,66.0,390.0,0.0,70.0,219.0
46625,576,52,WORKER,2017-09-02 18:47:47,63.0,363.0,12.0,49.0,3G,84.0,99.0,397.0,178.0,143.0,187.0
44196,572,50,SOLDER,2017-06-25 10:15:48,47.0,474.0,8.0,59.0,4G,92.0,68.0,383.0,5.0,108.0,192.0
43557,579,17,NURSE,2017-01-14 15:57:30,36.0,476.0,6.0,57.0,2G,75.0,133.0,377.0,31.0,86.0,168.0
49802,576,59,CHEF,2017-03-06 22:59:35,82.0,465.0,5.0,52.0,2G,86.0,87.0,390.0,40.0,56.0,234.0
51873,574,48,FAMER,2016-02-01 18:10:36,38.0,487.0,11.0,41.0,4G,93.0,106.0,382.0,0.0,97.0,209.0
58521,570,32,IT_EMPLOEE,2017-12-15 03:02:47,72.0,526.0,12.0,75.0,3G,79.0,70.0,392.0,40.0,66.0,227.0
44352,574,32,CLERK,2017-10-08 07:46:45,84.0,647.0,8.0,58.0,2G,106.0,75.0,381.0,29.0,106.0,228.0
55924,572,16,ENGINEER,2016-03-24 20:24:12,48.0,523.0,7.0,100.0,4G,81.0,101.0,386.0,31.0,161.0,197.0
44775,571,37,WORKER,2017-09-18 08:01:31,42.0,429.0,9.0,6.0,3G,99.0,77.0,407.0,0.0,136.0,220.0
58840,570,17,DELIVERIER,2016-07-02 02:50:11,67.0,564.0,8.0,0.0,3G,117.0,96.0,397.0,41.0,122.0,220.0
40458,573,53,DOCTOR,2016-01-18 21:59:26,68.0,713.0,7.0,76.0,4G,86.0,98.0,396.0,80.0,90.0,152.0
45241,570,18,FAMER,2015-08-30 15:22:43,53.0,399.0,13.0,77.0,4G,99.0,97.0,399.0,72.0,178.0,179.0
55696,571,32,CLERK,2017-03-02 10:38:34,28.0,359.0,10.0,49.0,4G,83.0,112.0,375.0,23.0,91.0,138.0
52006,575,16,FAMER,2017-11-26 17:06:57,70.0,594.0,6.0,69.0,3G,79.0,74.0,384.0,29.0,72.0,190.0
51424,573,58,FAMER,2017-06-25 09:04:18,50.0,322.0,9.0,76.0,2G,92.0,102.0,373.0,17.0,76.0,166.0
42527,580,40,SECURITY GUARD,2015-12-16 08:21:54,67.0,547.0,10.0,41.0,3G,74.0,98.0,375.0,39.0,57.0,139.0
46426,580,25,TEXI DRIVER,2016-02-27 02:40:25,65.0,573.0,12.0,13.0,4G,78.0,105.0,406.0,23.0,115.0,254.0
43146,578,36,STUDENT,2015-02-09 18:48:31,38.0,406.0,8.0,68.0,3G,128.0,93.0,378.0,30.0,94.0,159.0
49030,570,30,SALER,2017-12-22 10:44:13,46.0,545.0,7.0,41.0,3G,97.0,71.0,386.0,35.0,101.0,237.0
58545,579,27,CHEF,2015-08-20 15:40:45,46.0,481.0,10.0,32.0,4G,101.0,46.0,401.0,45.0,157.0,156.0
58351,580,53,DELIVERIER,2015-03-27 13:12:08,89.0,651.0,5.0,60.0,2G,90.0,86.0,392.0,38.0,68.0,186.0
59597,570,47,FAMER,2015-06-28 11:33:47,46.0,473.0,11.0,52.0,3G,80.0,65.0,382.0,0.0,72.0,142.0
49235,579,46,SOLDER,2017-12-25 14:57:39,80.0,516.0,11.0,45.0,4G,69.0,96.0,372.0,28.0,69.0,122.0
53657,571,51,ACCOUNTANT,2016-12-30 20:25:03,70.0,412.0,10.0,95.0,3G,113.0,78.0,406.0,116.0,96.0,242.0
54378,578,56,FAMER,2016-10-18 09:34:44,53.0,577.0,11.0,70.0,3G,83.0,97.0,388.0,22.0,75.0,171.0
40760,578,25,CLERK,2016-04-20 02:37:49,54.0,458.0,9.0,60.0,2G,97.0,73.0,383.0,45.0,91.0,168.0
40040,578,23,CLERK,2015-06-27 10:38:28,65.0,562.0,7.0,45.0,4G,75.0,86.0,415.0,0.0,131.0,142.0
47984,575,28,CHEF,2016-01-19 00:30:06,39.0,560.0,5.0,62.0,3G,92.0,98.0,371.0,0.0,92.0,201.0
50022,573,51,CLERK,2017-09-05 23:59:49,56.0,370.0,8.0,56.0,2G,82.0,81.0,377.0,8.0,59.0,194.0
57383,580,44,SALER,2017-01-03 02:06:07,60.0,417.0,10.0,63.0,3G,112.0,80.0,376.0,37.0,100.0,232.0
52870,574,35,ENGINEER,2015-03-04 14:21:28,80.0,637.0,10.0,99.0,2G,92.0,85.0,382.0,36.0,69.0,179.0
54803,578,46,NURSE,2016-12-26 03:46:44,54.0,597.0,16.0,82.0,3G,135.0,131.0,405.0,16.0,95.0,187.0
41904,573,62,IT_EMPLOEE,2015-03-06 17:38:07,66.0,549.0,10.0,0.0,3G,128.0,64.0,393.0,15.0,140.0,154.0
45371,572,16,SALER,2016-02-16 12:51:50,78.0,596.0,11.0,41.0,4G,74.0,83.0,372.0,10.0,85.0,188.0
40884,571,50,WORKER,2015-08-20 11:26:29,40.0,589.0,11.0,100.0,3G,126.0,126.0,411.0,35.0,106.0,161.0
41840,578,43,TEACHER,2015-12-15 21:07:35,15.0,434.0,13.0,21.0,4G,79.0,73.0,403.0,18.0,156.0,241.0
48220,570,23,BARBER,2017-01-14 07:13:11,48.0,484.0,1.0,62.0,3G,136.0,100.0,395.0,112.0,124.0,172.0
41018,579,41,TEXI DRIVER,2015-01-09 22:42:08,65.0,626.0,5.0,72.0,2G,76.0,93.0,388.0,14.0,76.0,141.0
44532,573,42,TEACHER,2017-08-11 06:58:34,75.0,527.0,5.0,40.0,3G,106.0,77.0,373.0,40.0,79.0,144.0
53294,578,30,STUDENT,2015-06-01 16:11:23,10.0,527.0,10.0,-0.0,3G,85.0,116.0,406.0,71.0,101.0,187.0
50210,578,47,SOLDER,2017-03-25 23:08:15,87.0,384.0,7.0,22.0,3G,98.0,94.0,398.0,0.0,153.0,141.0
51275,571,30,STUDENT,2015-09-26 04:51:32,81.0,580.0,12.0,0.0,3G,106.0,136.0,395.0,58.0,127.0,130.0
59522,574,35,ENGINEER,2015-08-26 09:13:14,33.0,491.0,8.0,58.0,4G,111.0,94.0,372.0,0.0,133.0,195.0
59793,577,19,POLICEMAN,2015-05-16 08:37:34,47.0,418.0,9.0,46.0,4G,101.0,87.0,382.0,0.0,51.0,137.0
51010,570,53,SECURITY GUARD,2015-02-18 21:04:20,83.0,361.0,9.0,62.0,4G,88.0,86.0,396.0,33.0,63.0,160.0
44320,571,26,DELIVERIER,2016-03-26 10:38:24,79.0,359.0,10.0,53.0,3G,78.0,113.0,404.0,0.0,145.0,226.0
57958,576,45,TEXI DRIVER,2017-05-17 20:02:44,63.0,554.0,8.0,76.0,3G,73.0,69.0,384.0,35.0,87.0,164.0
58528,572,44,STUDENT,2017-08-08 22:04:53,12.0,331.0,5.0,83.0,4G,80.0,76.0,404.0,21.0,71.0,240.0
52864,573,40,POLICEMAN,2015-10-01 12:45:37,81.0,396.0,4.0,24.0,4G,130.0,77.0,387.0,92.0,121.0,149.0
59090,573,32,ACCOUNTANT,2015-07-08 17:18:37,87.0,495.0,9.0,77.0,4G,94.0,117.0,386.0,37.0,69.0,226.0
44797,574,53,WORKER,2017-01-31 06:32:17,102.0,480.0,14.0,57.0,4G,111.0,91.0,405.0,15.0,110.0,251.0
59304,575,29,CLERK,2016-09-08 12:20:33,60.0,378.0,9.0,47.0,3G,103.0,143.0,379.0,88.0,118.0,188.0
58871,572,47,STUDENT,2015-01-09 00:28:07,48.0,437.0,7.0,67.0,2G,89.0,88.0,386.0,42.0,55.0,231.0
41774,575,26,ENGINEER,2016-11-07 17:47:26,34.0,352.0,10.0,68.0,4G,90.0,82.0,376.0,32.0,83.0,211.0
42331,572,19,BARBER,2015-11-07 06:35:59,78.0,479.0,9.0,0.0,4G,87.0,101.0,415.0,41.0,117.0,201.0
55003,574,61,SALER,2016-02-27 13:06:18,78.0,499.0,14.0,33.0,4G,90.0,60.0,381.0,36.0,82.0,181.0
45626,571,40,CHEF,2015-04-11 16:54:35,45.0,430.0,0.0,63.0,4G,111.0,159.0,384.0,112.0,89.0,134.0
55945,570,17,CLERK,2017-05-04 11:53:56,47.0,459.0,4.0,59.0,3G,115.0,82.0,384.0,0.0,97.0,188.0
56841,574,56,TEACHER,2016-11-19 07:47:54,68.0,597.0,13.0,73.0,4G,91.0,110.0,414.0,0.0,91.0,108.0
50843,572,39,IT_EMPLOEE,2016-02-13 17:14:01,55.0,629.0,6.0,87.0,4G,113.0,85.0,408.0,8.0,129.0,238.0
48986,573,59,DELIVERIER,2016-04-07 20:04:15,60.0,382.0,10.0,6.0,3G,105.0,146.0,401.0,61.0,93.0,161.0
53655,570,38,CLERK,2015-12-28 17:58:22,50.0,328.0,6.0,65.0,4G,84.0,99.0,386.0,0.0,89.0,182.0
42399,579,32,NURSE,2017-04-13 16:05:44,48.0,468.0,10.0,20.0,4G,110.0,108.0,380.0,170.0,144.0,164.0
55881,577,27,SOLDER,2016-08-11 20:00:50,66.0,570.0,9.0,62.0,4G,88.0,75.0,366.0,53.0,68.0,216.0
43392,576,59,CLERK,2017-06-04 06:55:13,37.0,410.0,9.0,65.0,4G,119.0,95.0,409.0,0.0,101.0,209.0
50374,571,22,POLICEMAN,2017-01-10 02:31:48,60.0,625.0,11.0,19.0,3G,80.0,104.0,415.0,123.0,107.0,210.0
45495,573,63,BARBER,2017-07-06 00:18:36,52.0,425.0,9.0,88.0,2G,87.0,55.0,371.0,17.0,71.0,166.0
56917,575,35,SOLDER,2017-02-01 09:11:02,67.0,542.0,8.0,54.0,4G,98.0,70.0,395.0,47.0,63.0,211.0
59026,575,20,WORKER,2017-10-26 05:12:30,77.0,732.0,6.0,66.0,4G,117.0,115.0,404.0,73.0,94.0,205.0
43871,571,26,TEACHER,2016-01-25 12:56:21,90.0,491.0,6.0,56.0,4G,75.0,91.0,385.0,6.0,83.0,195.0
59146,570,21,TEACHER,2017-09-01 16:49:22,50.0,552.0,8.0,36.0,3G,113.0,100.0,377.0,14.0,79.0,166.0
49839,574,45,POLICEMAN,2016-01-09 19:50:34,28.0,345.0,9.0,71.0,4G,116.0,111.0,414.0,164.0,117.0,132.0
58034,575,30,SALER,2017-05-13 12:17:51,33.0,384.0,13.0,100.0,4G,91.0,94.0,396.0,96.0,111.0,154.0
59605,573,38,TEACHER,2017-09-01 22:40:30,66.0,417.0,12.0,32.0,2G,100.0,112.0,363.0,13.0,84.0,209.0
44534,576,45,DOCTOR,2017-03-30 08:16:30,68.0,444.0,9.0,88.0,4G,63.0,108.0,381.0,13.0,91.0,197.0
46829,577,43,CHEF,2016-03-10 10:35:57,64.0,578.0,14.0,51.0,2G,100.0,80.0,387.0,48.0,75.0,238.0
56432,578,55,ENGINEER,2017-04-10 01:56:57,58.0,407.0,9.0,38.0,3G,80.0,76.0,363.0,25.0,79.0,229.0
59200,570,16,BARBER,2017-02-12 17:17:10,59.0,503.0,9.0,65.0,2G,96.0,107.0,384.0,30.0,85.0,205.0
42794,573,38,SALER,2016-10-01 09:02:31,39.0,594.0,13.0,40.0,4G,112.0,74.0,409.0,0.0,87.0,192.0
54235,573,30,ENGINEER,2017-10-31 11:32:48,63.0,568.0,3.0,12.0,4G,88.0,109.0,378.0,75.0,110.0,179.0
49073,576,25,DOCTOR,2017-05-23 15:09:56,45.0,553.0,8.0,67.0,3G,90.0,124.0,415.0,128.0,85.0,208.0
56231,575,41,BARBER,2015-03-08 04:03:28,47.0,637.0,8.0,92.0,4G,81.0,98.0,388.0,27.0,88.0,220.0
42689,579,37,SALER,2015-07-18 12:47:52,33.0,628.0,5.0,57.0,2G,75.0,88.0,389.0,23.0,63.0,193.0
40696,575,36,SALER,2015-07-01 04:46:22,72.0,414.0,9.0,76.0,4G,80.0,91.0,385.0,0.0,87.0,235.0
48188,573,64,BARBER,2015-05-21 12:44:47,54.0,463.0,10.0,52.0,3G,116.0,88.0,384.0,15.0,117.0,154.0
51882,572,53,ACCOUNTANT,2017-03-24 21:04:34,71.0,553.0,9.0,67.0,4G,86.0,78.0,366.0,28.0,88.0,185.0
46478,572,25,ACCOUNTANT,2015-07-14 08:33:34,72.0,465.0,12.0,73.0,4G,125.0,78.0,406.0,112.0,154.0,168.0
46987,574,62,IT_EMPLOEE,2015-11-19 01:15:09,26.0,538.0,11.0,68.0,2G,83.0,91.0,371.0,41.0,92.0,217.0
47249,574,25,SALER,2017-10-10 21:00:15,58.0,511.0,7.0,32.0,2G,86.0,77.0,381.0,4.0,92.0,184.0
54122,576,29,NURSE,2015-08-10 05:24:32,63.0,589.0,13.0,65.0,3G,91.0,126.0,409.0,42.0,158.0,221.0
47034,576,21,ACCOUNTANT,2017-02-01 11:42:31,62.0,329.0,8.0,45.0,2G,83.0,66.0,375.0,50.0,80.0,143.0
49543,574,43,SALER,2015-04-03 00:10:45,44.0,448.0,6.0,57.0,3G,64.0,107.0,390.0,43.0,119.0,105.0
55858,575,30,TEXI DRIVER,2015-03-24 17:06:58,35.0,255.0,7.0,70.0,3G,91.0,76.0,385.0,5.0,129.0,198.0
50860,577,52,WORKER,2015-05-25 00:24:46,22.0,549.0,7.0,29.0,3G,73.0,114.0,393.0,0.0,157.0,226.0
43935,576,54,TEXI DRIVER,2016-06-19 12:49:31,50.0,427.0,8.0,57.0,3G,97.0,83.0,371.0,16.0,69.0,174.0
47244,579,52,FAMER,2015-09-30 22:00:23,48.0,795.0,14.0,22.0,4G,91.0,106.0,396.0,21.0,138.0,209.0
55473,579,51,DOCTOR,2017-01-03 22:43:32,79.0,519.0,8.0,65.0,2G,88.0,70.0,396.0,42.0,48.0,204.0
53653,570,41,ACCOUNTANT,2016-08-03 02:02:15,58.0,518.0,12.0,59.0,4G,118.0,99.0,384.0,14.0,57.0,179.0
58888,577,43,CHEF,2015-01-10 21:31:38,21.0,759.0,6.0,68.0,4G,133.0,103.0,401.0,118.0,100.0,150.0
54796,579,30,WORKER,2017-07-25 08:35:07,23.0,397.0,12.0,79.0,4G,119.0,143.0,403.0,83.0,103.0,214.0
58830,580,42,SECURITY GUARD,2016-08-20 16:52:09,34.0,343.0,7.0,69.0,2G,97.0,89.0,383.0,11.0,95.0,172.0
47617,580,61,ENGINEER,2016-09-06 01:50:29,57.0,536.0,9.0,54.0,2G,109.0,71.0,387.0,50.0,81.0,211.0
43559,572,21,DOCTOR,2016-09-23 21:50:08,55.0,634.0,9.0,74.0,4G,104.0,58.0,390.0,6.0,76.0,143.0
56048,572,18,STUDENT,2016-06-05 19:10:03,79.0,467.0,9.0,71.0,3G,94.0,121.0,372.0,11.0,91.0,181.0
58188,579,51,NURSE,2015-07-20 07:57:29,46.0,236.0,7.0,80.0,4G,90.0,55.0,408.0,76.0,157.0,160.0
44996,573,34,DOCTOR,2017-01-12 21:15:05,72.0,528.0,7.0,55.0,4G,58.0,92.0,385.0,0.0,72.0,212.0
45379,571,58,TEXI DRIVER,2017-08-04 07:09:24,58.0,501.0,7.0,53.0,4G,89.0,99.0,386.0,13.0,67.0,209.0
40439,572,45,ACCOUNTANT,2017-09-13 08:27:03,0.0,339.0,6.0,46.0,4G,105.0,110.0,399.0,0.0,132.0,205.0
57924,579,63,SECURITY GUARD,2016-01-27 01:18:09,99.0,504.0,7.0,62.0,2G,79.0,74.0,382.0,41.0,101.0,186.0
59581,578,41,NURSE,2017-03-12 20:05:50,30.0,470.0,10.0,80.0,2G,102.0,95.0,387.0,0.0,70.0,191.0
51158,580,42,ACCOUNTANT,2017-05-25 15:28:55,46.0,548.0,11.0,108.0,3G,103.0,66.0,410.0,74.0,117.0,195.0
45925,578,20,TEACHER,2016-07-01 16:35:03,60.0,490.0,15.0,87.0,4G,61.0,85.0,380.0,30.0,82.0,174.0
49852,575,34,FAMER,2016-10-09 17:11:04,70.0,481.0,4.0,52.0,3G,91.0,66.0,403.0,133.0,126.0,125.0
42848,571,58,FAMER,2017-03-11 16:22:16,80.0,477.0,8.0,83.0,4G,91.0,88.0,389.0,40.0,98.0,154.0
41741,578,23,TEACHER,2017-12-28 05:07:02,55.0,469.0,15.0,99.0,4G,80.0,105.0,396.0,0.0,109.0,102.0
48014,572,27,ENGINEER,2016-09-17 05:30:05,66.0,478.0,10.0,60.0,3G,84.0,125.0,379.0,56.0,84.0,200.0
49949,577,49,POLICEMAN,2017-07-25 14:31:28,58.0,605.0,8.0,57.0,3G,96.0,118.0,377.0,18.0,88.0,147.0
59120,572,53,SECURITY GUARD,2015-05-18 02:38:11,23.0,375.0,9.0,52.0,3G,73.0,106.0,425.0,103.0,176.0,150.0
52085,580,26,STUDENT,2016-09-22 15:59:55,63.0,479.0,6.0,60.0,4G,53.0,104.0,379.0,22.0,67.0,159.0
47573,571,60,ENGINEER,2017-06-19 18:32:27,55.0,516.0,8.0,28.0,3G,95.0,86.0,395.0,36.0,55.0,165.0
45138,576,37,SALER,2017-02-22 16:27:00,70.0,483.0,13.0,80.0,2G,74.0,118.0,391.0,32.0,91.0,170.0
46786,577,48,POLICEMAN,2015-03-03 17:51:26,74.0,688.0,3.0,59.0,4G,103.0,87.0,404.0,46.0,127.0,187.0
54146,580,34,CLERK,2016-04-21 15:13:30,59.0,289.0,10.0,13.0,3G,98.0,112.0,414.0,57.0,137.0,146.0
55332,570,30,NURSE,2015-10-07 10:44:34,52.0,532.0,6.0,86.0,3G,85.0,81.0,365.0,9.0,73.0,198.0
41181,574,52,SECURITY GUARD,2017-04-15 15:29:00,92.0,428.0,12.0,41.0,4G,102.0,128.0,399.0,0.0,143.0,144.0
44833,572,32,FAMER,2017-04-24 08:57:51,58.0,378.0,6.0,57.0,2G,82.0,79.0,386.0,8.0,71.0,219.0
49070,572,57,FAMER,2017-12-24 14:56:15,21.0,535.0,6.0,71.0,3G,102.0,121.0,418.0,15.0,154.0,164.0
46194,577,35,SECURITY GUARD,2016-10-08 03:54:25,79.0,550.0,10.0,41.0,2G,102.0,78.0,369.0,8.0,78.0,168.0
42768,580,27,TEACHER,2016-06-04 08:53:19,10.0,490.0,7.0,55.0,3G,104.0,86.0,377.0,0.0,128.0,146.0
51746,576,57,SECURITY GUARD,2015-11-28 09:39:35,57.0,318.0,8.0,57.0,4G,79.0,122.0,417.0,0.0,97.0,210.0
57233,575,33,BARBER,2016-07-19 11:42:02,67.0,559.0,12.0,43.0,4G,87.0,109.0,369.0,13.0,61.0,232.0
48031,572,45,SECURITY GUARD,2017-03-04 19:02:48,56.0,378.0,6.0,66.0,4G,59.0,91.0,369.0,10.0,77.0,220.0
46739,579,54,STUDENT,2017-10-07 06:41:55,52.0,579.0,8.0,53.0,4G,83.0,97.0,369.0,55.0,102.0,162.0
55109,571,59,NURSE,2016-03-25 13:46:54,96.0,555.0,8.0,78.0,2G,58.0,95.0,380.0,21.0,57.0,177.0
48298,571,25,ACCOUNTANT,2017-03-20 01:35:03,68.0,667.0,8.0,61.0,3G,84.0,72.0,415.0,0.0,135.0,171.0
58297,570,42,CLERK,2015-12-18 16:47:55,27.0,400.0,8.0,64.0,4G,88.0,101.0,374.0,15.0,75.0,155.0
58922,578,62,SOLDER,2016-04-16 02:55:31,69.0,437.0,9.0,63.0,2G,112.0,91.0,383.0,5.0,80.0,194.0
56418,577,61,SALER,2016-01-20 21:06:26,115.0,424.0,6.0,54.0,4G,104.0,89.0,397.0,0.0,79.0,177.0
54398,574,37,TEACHER,2015-03-11 19:56:00,76.0,345.0,11.0,23.0,4G,75.0,93.0,408.0,3.0,84.0,197.0
52234,579,29,STUDENT,2017-11-05 21:27:00,33.0,411.0,12.0,70.0,4G,115.0,84.0,417.0,125.0,136.0,204.0
58574,570,62,FAMER,2015-05-28 04:25:52,62.0,287.0,8.0,14.0,3G,71.0,106.0,404.0,133.0,159.0,119.0
59879,577,55,DELIVERIER,2016-08-09 04:45:25,87.0,597.0,11.0,64.0,4G,101.0,113.0,398.0,19.0,68.0,174.0
43022,570,21,SOLDER,2016-07-26 17:25:56,64.0,516.0,6.0,60.0,4G,109.0,103.0,381.0,30.0,100.0,122.0
57515,576,54,NURSE,2015-12-12 02:14:41,89.0,471.0,6.0,79.0,4G,104.0,80.0,401.0,0.0,105.0,163.0
50494,579,27,ACCOUNTANT,2016-08-06 03:52:55,57.0,568.0,6.0,79.0,4G,93.0,91.0,384.0,27.0,68.0,182.0
41282,576,50,FAMER,2016-08-18 11:53:47,64.0,530.0,9.0,72.0,2G,78.0,95.0,385.0,39.0,91.0,146.0
49456,580,34,WORKER,2016-01-25 22:15:09,9.0,502.0,12.0,101.0,4G,88.0,113.0,399.0,97.0,134.0,229.0
40629,571,49,SALER,2015-04-30 09:55:32,79.0,566.0,8.0,57.0,4G,102.0,85.0,382.0,62.0,83.0,205.0
54155,578,30,ACCOUNTANT,2016-10-12 09:36:41,65.0,336.0,10.0,45.0,3G,92.0,61.0,402.0,141.0,117.0,253.0
55957,574,16,SECURITY GUARD,2015-08-23 16:23:13,0.0,446.0,13.0,67.0,3G,99.0,96.0,400.0,45.0,112.0,175.0
46751,575,42,POLICEMAN,2017-11-17 15:12:57,31.0,552.0,5.0,84.0,3G,86.0,78.0,385.0,15.0,102.0,180.0
42606,571,18,NURSE,2016-06-16 04:36:19,69.0,471.0,7.0,79.0,3G,92.0,81.0,395.0,5.0,82.0,121.0
40923,580,22,IT_EMPLOEE,2017-07-07 11:20:04,43.0,603.0,2.0,53.0,3G,92.0,145.0,415.0,8.0,166.0,217.0
48958,571,21,SALER,2016-09-17 06:49:52,66.0,491.0,11.0,52.0,2G,82.0,86.0,377.0,43.0,103.0,196.0
48803,576,20,SALER,2016-09-14 01:38:26,68.0,527.0,7.0,56.0,2G,96.0,83.0,391.0,30.0,83.0,171.0
43272,574,47,STUDENT,2016-03-19 16:20:47,38.0,410.0,18.0,32.0,4G,110.0,76.0,408.0,33.0,124.0,240.0
40637,576,53,POLICEMAN,2017-03-20 01:15:08,65.0,640.0,10.0,45.0,4G,76.0,78.0,377.0,34.0,78.0,146.0
45058,580,17,DELIVERIER,2017-07-04 05:03:29,74.0,468.0,11.0,78.0,2G,82.0,72.0,387.0,38.0,103.0,244.0
51432,576,20,DOCTOR,2017-03-23 09:27:02,58.0,599.0,11.0,80.0,3G,79.0,94.0,380.0,12.0,77.0,164.0
44920,570,30,SALER,2017-01-23 04:09:54,52.0,539.0,12.0,56.0,2G,70.0,84.0,390.0,45.0,89.0,169.0
44449,579,51,SOLDER,2017-10-05 18:09:17,40.0,296.0,11.0,59.0,3G,87.0,82.0,412.0,0.0,102.0,148.0
48619,571,30,TEACHER,2016-01-02 01:28:32,19.0,410.0,7.0,25.0,4G,97.0,84.0,401.0,132.0,63.0,218.0
59494,577,50,POLICEMAN,2015-05-22 10:18:54,21.0,672.0,12.0,33.0,4G,117.0,111.0,416.0,0.0,133.0,219.0
45813,580,31,ACCOUNTANT,2016-10-04 18:31:39,60.0,425.0,5.0,64.0,4G,59.0,93.0,383.0,25.0,69.0,221.0
55885,572,40,IT_EMPLOEE,2017-11-03 03:38:41,53.0,521.0,4.0,73.0,3G,79.0,88.0,369.0,22.0,79.0,131.0
41957,574,18,TEXI DRIVER,2017-12-16 13:38:20,40.0,523.0,11.0,0.0,4G,115.0,81.0,402.0,28.0,69.0,208.0
54354,578,41,SECURITY GUARD,2017-08-27 10:56:21,95.0,409.0,8.0,47.0,2G,117.0,101.0,369.0,25.0,85.0,186.0
55264,571,34,IT_EMPLOEE,2015-11-14 16:16:19,56.0,575.0,13.0,17.0,3G,88.0,91.0,382.0,29.0,69.0,178.0
50604,572,54,DELIVERIER,2015-07-08 04:43:18,43.0,352.0,6.0,22.0,3G,107.0,155.0,404.0,144.0,108.0,177.0
57605,578,49,SOLDER,2017-01-10 04:03:56,28.0,476.0,10.0,75.0,3G,120.0,158.0,413.0,113.0,160.0,204.0
46545,573,22,WORKER,2017-12-20 01:15:56,70.0,592.0,9.0,56.0,2G,71.0,73.0,379.0,31.0,95.0,239.0
57464,573,36,CHEF,2015-05-17 10:54:53,55.0,591.0,12.0,87.0,4G,76.0,76.0,386.0,23.0,89.0,189.0
48510,576,47,STUDENT,2016-05-04 03:07:21,50.0,491.0,4.0,60.0,3G,92.0,96.0,379.0,33.0,55.0,201.0
56532,578,53,DELIVERIER,2015-03-16 19:40:34,53.0,564.0,13.0,39.0,3G,96.0,83.0,366.0,16.0,103.0,189.0
52519,576,42,ENGINEER,2017-06-29 21:50:35,64.0,340.0,9.0,68.0,4G,73.0,103.0,382.0,0.0,90.0,209.0
47619,573,54,NURSE,2017-02-24 09:39:10,38.0,574.0,5.0,51.0,4G,69.0,69.0,400.0,14.0,78.0,205.0
55587,577,45,POLICEMAN,2017-03-26 22:48:27,82.0,544.0,8.0,30.0,3G,128.0,73.0,395.0,0.0,165.0,174.0
45183,573,45,ACCOUNTANT,2017-03-31 00:38:31,69.0,505.0,5.0,57.0,3G,95.0,129.0,417.0,126.0,157.0,73.0
44472,574,30,TEACHER,2016-10-14 13:26:15,66.0,625.0,9.0,95.0,3G,82.0,72.0,405.0,0.0,101.0,186.0
56263,576,43,FAMER,2017-07-13 11:00:58,54.0,548.0,9.0,0.0,4G,89.0,85.0,412.0,40.0,106.0,130.0
44571,571,33,STUDENT,2017-04-21 09:53:59,48.0,537.0,9.0,75.0,3G,113.0,85.0,395.0,10.0,53.0,177.0
40008,573,64,BARBER,2017-03-15 17:07:14,67.0,272.0,11.0,116.0,3G,76.0,123.0,410.0,35.0,114.0,186.0
48448,576,45,SECURITY GUARD,2015-11-22 05:17:29,0.0,549.0,4.0,23.0,3G,90.0,99.0,416.0,14.0,127.0,214.0
52717,580,28,NURSE,2015-05-02 08:08:36,50.0,643.0,8.0,66.0,4G,124.0,97.0,391.0,28.0,85.0,126.0
42547,575,53,CHEF,2017-11-07 10:41:49,8.0,721.0,6.0,70.0,3G,114.0,133.0,404.0,112.0,105.0,175.0
53957,578,18,SOLDER,2016-04-02 17:32:22,56.0,554.0,12.0,69.0,3G,87.0,96.0,356.0,44.0,80.0,171.0
55296,571,28,TEACHER,2015-09-13 23:35:49,37.0,605.0,4.0,63.0,3G,96.0,94.0,389.0,0.0,150.0,214.0
